Response Time for {0} priority in row {1} can't be greater than Resolution Time.,Thời gian phản hồi cho mức ưu tiên {0} tại dòng {1} không được lớn hơn Thời gian xử lý.
{0} is not enabled in {1},{0} chưa được bật trong {1}
Group by Material Request,Nhóm theo Yêu cầu vật tư
Email Sent to Supplier {0},Email đã gửi tới Nhà cung cấp {0}
"The Access to Request for Quotation From Portal is Disabled. To Allow Access, Enable it in Portal Settings.","Quyền truy cập Yêu cầu báo giá từ Cổng thông tin đang bị tắt. Để cho phép truy cập, hãy bật trong Cài đặt Cổng thông tin."
Supplier Quotation {0} Created,Đã tạo Báo giá nhà cung cấp {0}
Unlink Advance Payment on Cancellation of Order,Hủy liên kết thanh toán trước khi hủy đơn hàng
"Simple Python Expression, Example: territory != 'All Territories'","Biểu thức Python đơn giản, ví dụ: territory != 'All Territories'"
Sales Contributions and Incentives,Đóng góp bán hàng và khuyến khích
Sourced by Supplier,Nguồn từ Nhà cung cấp
Total weightage assigned should be 100%.<br>It is {0},Tổng trọng số được phân bổ phải là 100%.<br>Hiện tại là {0}
Account {0} exists in parent company {1}.,Tài khoản {0} tồn tại trong công ty mẹ {1}.
"To overrule this, enable '{0}' in company {1}","Để ghi đè, hãy bật '{0}' trong công ty {1}"
Invalid condition expression,Biểu thức điều kiện không hợp lệ
Please Select a Company First,Vui lòng chọn Công ty trước
Please Select Both Company and Party Type First,Vui lòng chọn cả Công ty và Loại đối tượng trước
Provide the invoice portion in percent,Cung cấp tỷ lệ phần trăm của hóa đơn
Give number of days according to prior selection,Cung cấp số ngày theo lựa chọn trước
Email Details,Chi tiết email
"Select a greeting for the receiver. E.g. Mr., Ms., etc.","Chọn lời chào cho người nhận. Ví dụ: Ông, Bà, v.v."
Preview Email,Xem trước email
Supplier Lead Time (days),Thời gian giao hàng của Nhà cung cấp (ngày)
"Home, Work, etc.","Nhà riêng, Công việc, v.v."
Exit Interview Held On,Ngày thực hiện phỏng vấn nghỉ việc
POS Register,Sổ POS
"Can not filter based on POS Profile, if grouped by POS Profile",Không thể lọc theo Hồ sơ POS nếu được nhóm theo Hồ sơ POS
"Can not filter based on Customer, if grouped by Customer",Không thể lọc theo Khách hàng nếu được nhóm theo Khách hàng
"Can not filter based on Cashier, if grouped by Cashier",Không thể lọc theo Thu ngân nếu được nhóm theo Thu ngân
Payment Method,Phương thức thanh toán
"Can not filter based on Payment Method, if grouped by Payment Method",Không thể lọc theo Phương thức thanh toán nếu được nhóm theo Phương thức thanh toán
Supplier Quotation Comparison,So sánh báo giá nhà cung cấp
Price per Unit (Stock UOM),Giá mỗi đơn vị (ĐVT tồn kho)
Group by Item,Nhóm theo Mặt hàng
Remember to set {field_label}. It is required by {regulation}.,Nhớ thiết lập {field_label}. Trường này được yêu cầu bởi {regulation}.
Enrollment Date cannot be before the Start Date of the Academic Year {0},Ngày ghi danh không được trước Ngày bắt đầu Năm học {0}
Enrollment Date cannot be after the End Date of the Academic Term {0},Ngày ghi danh không được sau Ngày kết thúc Học kỳ {0}
Enrollment Date cannot be before the Start Date of the Academic Term {0},Ngày ghi danh không được trước Ngày bắt đầu Học kỳ {0}
Future Posting Not Allowed,Không cho phép hạch toán trong tương lai
"To enable Capital Work in Progress Accounting, ","Để bật hạch toán Chi phí xây dựng dở dang,"
you must select Capital Work in Progress Account in accounts table,bạn phải chọn Tài khoản Chi phí xây dựng dở dang trong bảng tài khoản
You can also set default CWIP account in Company {},Bạn cũng có thể thiết lập tài khoản CWIP mặc định trong Công ty {}
The Request for Quotation can be accessed by clicking on the following button,Yêu cầu báo giá có thể được truy cập bằng cách nhấp vào nút sau
Regards,Trân trọng
Please click on the following button to set your new password,Vui lòng nhấp vào nút sau để thiết lập mật khẩu mới
Update Password,Cập nhật mật khẩu
Row #{}: Selling rate for item {} is lower than its {}. Selling {} should be atleast {},Dòng #{}: Giá bán của mặt hàng {} thấp hơn {} của nó. Giá bán {} phải ít nhất là {}
You can alternatively disable selling price validation in {} to bypass this validation.,Bạn cũng có thể tắt kiểm tra giá bán trong {} để bỏ qua kiểm tra này.
Invalid Selling Price,Giá bán không hợp lệ
Address needs to be linked to a Company. Please add a row for Company in the Links table.,Địa chỉ cần được liên kết với một Công ty. Vui lòng thêm một dòng cho Công ty trong bảng Liên kết.
Company Not Linked,Công ty chưa được liên kết
Import Chart of Accounts from CSV / Excel files,Nhập Hệ thống tài khoản từ tệp CSV / Excel
Completed Qty cannot be greater than 'Qty to Manufacture',Số lượng hoàn thành không được lớn hơn “Số lượng cần sản xuất”
"Row {0}: For Supplier {1}, Email Address is Required to send an email","Dòng {0}: Với Nhà cung cấp {1}, cần có Địa chỉ Email để gửi email"
"If enabled, the system will post accounting entries for inventory automatically","Nếu được bật, hệ thống sẽ tự động hạch toán tồn kho"
Accounts Frozen Till Date,Khóa sổ kế toán đến ngày
Accounting entries are frozen up to this date. Nobody can create or modify entries except users with the role specified below,Các bút toán kế toán bị khóa đến ngày này. Không ai có thể tạo hoặc chỉnh sửa bút toán ngoại trừ người dùng có vai trò được chỉ định bên dưới
Role Allowed to Set Frozen Accounts and Edit Frozen Entries,Vai trò được phép thiết lập khóa sổ và chỉnh sửa bút toán bị khóa
Address used to determine Tax Category in transactions,Địa chỉ dùng để xác định Loại thuế trong giao dịch
"The percentage you are allowed to bill more against the amount ordered. For example, if the order value is $100 for an item and tolerance is set as 10%, then you are allowed to bill up to $110 ","Tỷ lệ phần trăm cho phép xuất hóa đơn vượt so với giá trị đã đặt. Ví dụ: nếu giá trị đơn hàng là $100 và dung sai là 10%, thì bạn được phép xuất hóa đơn tối đa $110"
This role is allowed to submit transactions that exceed credit limits,Vai trò này được phép gửi chứng từ vượt hạn mức tín dụng
"If ""Months"" is selected, a fixed amount will be booked as deferred revenue or expense for each month irrespective of the number of days in a month. It will be prorated if deferred revenue or expense is not booked for an entire month","Nếu chọn “Tháng”, một khoản cố định sẽ được ghi nhận là doanh thu hoặc chi phí hoãn lại cho mỗi tháng bất kể số ngày trong tháng. Sẽ được phân bổ theo tỷ lệ nếu không ghi nhận đủ cả tháng"
"If this is unchecked, direct GL entries will be created to book deferred revenue or expense","Nếu không chọn, các bút toán GL trực tiếp sẽ được tạo để ghi nhận doanh thu hoặc chi phí hoãn lại"
Show Inclusive Tax in Print,Hiển thị thuế bao gồm khi in
Only select this if you have set up the Cash Flow Mapper documents,Chỉ chọn tùy chọn này nếu bạn đã thiết lập các tài liệu Ánh xạ dòng tiền
Payment Channel,Kênh thanh toán
Is Purchase Order Required for Purchase Invoice & Receipt Creation?,Có bắt buộc Đơn mua hàng để tạo Hóa đơn mua & Phiếu nhập không?
Is Purchase Receipt Required for Purchase Invoice Creation?,Có bắt buộc Phiếu nhập để tạo Hóa đơn mua không?
Maintain Same Rate Throughout the Purchase Cycle,Duy trì cùng một đơn giá trong suốt chu kỳ mua hàng
Allow Item To Be Added Multiple Times in a Transaction,Cho phép thêm cùng một mặt hàng nhiều lần trong một giao dịch
Suppliers,Nhà cung cấp
Send Emails to Suppliers,Gửi email cho Nhà cung cấp
Select a Supplier,Chọn Nhà cung cấp
Cannot mark attendance for future dates.,Không thể chấm công cho ngày trong tương lai.
Do you want to update attendance? <br> Present: {0} <br> Absent: {1},Bạn có muốn cập nhật chấm công không? <br> Có mặt: {0} <br> Vắng mặt: {1}
Mpesa Settings,Cài đặt Mpesa
Initiator Name,Tên người khởi tạo
Till Number,Số Till
 Online PassKey,Khóa Pass trực tuyến
Security Credential,Thông tin bảo mật
Get Account Balance,Lấy số dư tài khoản
Please set the initiator name and the security credential,Vui lòng thiết lập tên người khởi tạo và thông tin bảo mật
Inpatient Medication Entry,Ghi nhận thuốc nội trú
HLC-IME-.YYYY.-,HLC-IME-.YYYY.-
Item Code (Drug),Mã mặt hàng (Thuốc)
Medication Orders,Y lệnh thuốc
Get Pending Medication Orders,Lấy y lệnh thuốc đang chờ
Inpatient Medication Orders,Y lệnh thuốc nội trú
Medication Warehouse,Kho thuốc
Warehouse from where medication stock should be consumed,Kho dùng để xuất tồn thuốc
Fetching Pending Medication Orders,Đang lấy y lệnh thuốc đang chờ
Inpatient Medication Entry Detail,Chi tiết ghi nhận thuốc nội trú
Medication Details,Chi tiết thuốc
Drug Code,Mã thuốc
Drug Name,Tên thuốc
Against Inpatient Medication Order,Theo y lệnh thuốc nội trú
Against Inpatient Medication Order Entry,Theo phiếu y lệnh thuốc nội trú
Inpatient Medication Order,Y lệnh thuốc nội trú
HLC-IMO-.YYYY.-,HLC-IMO-.YYYY.-
Total Orders,Tổng số y lệnh
Completed Orders,Y lệnh đã hoàn thành
Add Medication Orders,Thêm y lệnh thuốc
Adding Order Entries,Đang thêm các dòng y lệnh
{0} medication orders completed,{0} y lệnh thuốc đã hoàn thành
{0} medication order completed,{0} y lệnh thuốc đã hoàn thành
Inpatient Medication Order Entry,Dòng y lệnh thuốc nội trú
Is Order Completed,Đã hoàn thành y lệnh
Employee Records to Be Created By,Hồ sơ nhân viên được tạo bởi
Employee records are created using the selected field,Hồ sơ nhân viên được tạo bằng trường được chọn
Don't send employee birthday reminders,Không gửi nhắc sinh nhật nhân viên
Restrict Backdated Leave Applications,Hạn chế đơn xin nghỉ phép lùi ngày
Sequence ID,Mã trình tự
Allow multiple material consumptions against a Work Order,Cho phép tiêu thụ nhiều nguyên vật liệu cho một Lệnh sản xuất
Plan time logs outside Workstation working hours,Lập kế hoạch ghi nhận thời gian ngoài giờ làm việc của Trạm làm việc
Plan operations X days in advance,Lập kế hoạch công đoạn trước X ngày
Time Between Operations (Mins),Thời gian giữa các công đoạn (phút)
Default: 10 mins,Mặc định: 10 phút
Overproduction for Sales and Work Order,Cho phép sản xuất vượt cho Bán hàng và Lệnh sản xuất
"Update BOM cost automatically via scheduler, based on the latest Valuation Rate/Price List Rate/Last Purchase Rate of raw materials","Tự động cập nhật chi phí BOM theo lịch, dựa trên Tỷ lệ định giá/Bảng giá/Tỷ lệ mua gần nhất của nguyên vật liệu"
Purchase Order already created for all Sales Order items,Đã tạo Đơn mua hàng cho tất cả các mặt hàng trong Đơn bán hàng
Select Items,Chọn mặt hàng
Against Default Supplier,Theo Nhà cung cấp mặc định
Auto close Opportunity after the no. of days mentioned above,Tự động đóng Cơ hội sau số ngày nêu trên
Is Sales Order Required for Sales Invoice & Delivery Note Creation?,Có bắt buộc Đơn bán hàng để tạo Hóa đơn bán & Phiếu giao hàng không?
